order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,order_month,shipping_days,profit_margin_pct,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region_y,city
NM202401256262,2024-01-29,2024-01-30,CU0049,PR514,8,1801.8,0.15,521.56,January,1,28.946608946608944,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Sam Bell,Corporate,Central,Dallas
NM202401201901,2024-01-02,2024-01-06,CU0169,PR504,3,2183.76,0.0,903.99,January,4,41.39603253104737,USB Hub,Technology,Accessories,426.59,727.92,Morgan Ray,Home Office,South,Atlanta
NM202401186211,2024-01-07,2024-01-07,CU0149,PR512,4,2787.8,0.0,757.56,January,0,27.174115790228853,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Cruz,Corporate,West,Los Angeles
NM202401256017,2024-01-09,2024-01-16,CU0145,PR514,8,1907.78,0.1,627.54,January,7,32.89372988499722,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Hunt,Corporate,South,Atlanta
NM202401491783,2024-01-28,2024-02-03,CU0080,PR524,6,405.65,0.2,10.01,January,6,2.467644521138913,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Bell,Corporate,South,Atlanta
NM202401960084,2024-01-26,2024-01-27,CU0228,PR503,6,789.94,0.15,201.4,January,1,25.495607261310983,iView 11,Technology,Phones,98.09,154.89,Taylor Ray,Corporate,West,Los Angeles
NM202401566371,2024-01-11,2024-01-16,CU0204,PR511,7,706.92,0.15,268.23,January,5,37.94347309455102,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Bell,Home Office,Central,Dallas
NM202401227646,2024-01-14,2024-01-18,CU0175,PR515,4,1831.39,0.2,564.27,January,4,30.81102332108398,Corner Case,Furniture,Bookcases,316.78,572.31,Riley Fox,Consumer,Central,Dallas
NM202401869577,2024-01-22,2024-01-29,CU0229,PR517,5,309.54,0.3,70.24,January,7,22.691736124571943,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Bell,Corporate,Central,Chicago
NM202401583669,2024-01-14,2024-01-19,CU0104,PR516,8,65.55,0.15,26.51,January,5,40.44241037376049,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Wood,Home Office,East,New York
NM202401181765,2024-01-12,2024-01-17,CU0087,PR507,1,29.88,0.3,10.03,January,5,33.56760374832664,LaserJet 100,Technology,Machines,19.85,42.69,Sam Roy,Corporate,South,Miami
NM202401926119,2024-01-23,2024-01-25,CU0040,PR507,6,179.3,0.3,60.2,January,2,33.575013943112104,LaserJet 100,Technology,Machines,19.85,42.69,Casey Hunt,Consumer,West,Los Angeles
NM202401677112,2024-01-11,2024-01-11,CU0154,PR504,5,3639.6,0.0,1506.65,January,0,41.396032531047375,USB Hub,Technology,Accessories,426.59,727.92,Sam Lee,Consumer,South,Miami
NM202401612886,2024-01-03,2024-01-09,CU0008,PR520,2,19.8,0.0,9.38,January,6,47.37373737373737,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Dean,Consumer,South,Atlanta
NM202401384823,2024-01-30,2024-01-30,CU0057,PR502,1,190.32,0.4,27.88,January,0,14.649012189995798,Pixel Mini,Technology,Phones,162.44,317.2,Casey Lee,Corporate,Central,Dallas
NM202401135071,2024-01-08,2024-01-08,CU0148,PR516,7,67.48,0.0,0.0,January,0,0.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Shah,Corporate,South,Atlanta
NM202401137366,2024-01-04,2024-01-05,CU0006,PR515,6,2747.09,0.2,846.41,January,1,30.811149252481712,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Dean,Consumer,South,Atlanta
NM202401407068,2024-01-26,2024-02-01,CU0129,PR514,5,1059.88,0.2,259.73,January,6,24.505604408046196,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Quinn Roy,Home Office,South,Atlanta
NM202401316913,2024-01-28,2024-01-31,CU0041,PR516,1,8.68,0.1,3.8,January,3,43.77880184331797,Ring Binder,Office Supplies,Binders,4.88,9.64,Sam Dean,Corporate,South,Miami
NM202401194882,2024-01-26,2024-01-28,CU0048,PR512,4,2230.24,0.2,200.0,January,2,8.967644737786069,Standing Desk,Furniture,Tables,507.56,696.95,Alex Dean,Corporate,West,Los Angeles
NM202401570223,2024-01-25,2024-01-26,CU0148,PR503,8,1239.12,0.0,454.4,January,1,36.671186002969854,iView 11,Technology,Phones,98.09,154.89,Alex Shah,Corporate,South,Atlanta
NM202401345483,2024-01-12,2024-01-14,CU0172,PR524,1,67.61,0.2,1.67,January,2,2.4700488093477295,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Lee,Home Office,Central,Chicago
NM202401488868,2024-01-18,2024-01-25,CU0053,PR504,3,2183.76,0.0,903.99,January,7,41.39603253104737,USB Hub,Technology,Accessories,426.59,727.92,Alex Lee,Corporate,East,New York
NM202401533019,2024-01-19,2024-01-24,CU0082,PR520,3,25.25,0.15,9.62,January,5,38.0990099009901,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Ray,Consumer,East,New York
NM202401541737,2024-01-21,2024-01-25,CU0194,PR507,7,298.83,0.0,159.88,January,4,53.50199109861794,LaserJet 100,Technology,Machines,19.85,42.69,Casey Bell,Consumer,West,Seattle
NM202401350490,2024-01-25,2024-02-01,CU0227,PR509,4,2649.88,0.0,1305.04,January,7,49.24902259724968,Shredder S,Technology,Machines,336.21,662.47,Jamie Cruz,Corporate,West,Los Angeles
NM202401365973,2024-01-17,2024-01-21,CU0005,PR520,1,9.9,0.0,4.69,January,4,47.37373737373737,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,East,New York
NM202401382718,2024-01-30,2024-01-31,CU0175,PR509,7,4637.29,0.0,2283.82,January,1,49.24902259724969,Shredder S,Technology,Machines,336.21,662.47,Riley Fox,Consumer,Central,Dallas
NM202401714411,2024-01-24,2024-01-31,CU0225,PR501,6,5616.32,0.1,1335.86,January,7,23.785325622471653,Galaxy S,Technology,Phones,713.41,1040.06,Sam Dean,Consumer,West,Los Angeles
NM202401840371,2024-01-15,2024-01-19,CU0023,PR514,6,1351.35,0.15,391.17,January,4,28.946608946608947,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Taylor Hunt,Corporate,Central,Chicago
NM202401541479,2024-01-03,2024-01-07,CU0131,PR524,5,359.17,0.15,29.47,January,4,8.205028259598517,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Lee,Consumer,Central,Chicago
NM202401538983,2024-01-03,2024-01-03,CU0002,PR512,4,2787.8,0.0,757.56,January,0,27.174115790228853,Standing Desk,Furniture,Tables,507.56,696.95,Alex Lee,Consumer,West,Seattle
NM202401514838,2024-01-07,2024-01-08,CU0048,PR501,8,7072.41,0.15,1365.13,January,1,19.302189776893595,Galaxy S,Technology,Phones,713.41,1040.06,Alex Dean,Corporate,West,Los Angeles
NM202401760369,2024-01-20,2024-01-26,CU0158,PR516,6,57.84,0.0,28.56,January,6,49.377593360995846,Ring Binder,Office Supplies,Binders,4.88,9.64,Jordan Hunt,Home Office,South,Atlanta
NM202401570762,2024-01-08,2024-01-09,CU0063,PR511,4,475.24,0.0,224.56,January,1,47.251914821984684,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Lee,Consumer,Central,Chicago
NM202401353956,2024-01-31,2024-02-07,CU0064,PR506,3,1961.4,0.0,976.56,January,7,49.788926277148974,Keyboard X,Technology,Accessories,328.28,653.8,Riley Roy,Home Office,West,Los Angeles
NM202401441302,2024-01-14,2024-01-16,CU0081,PR511,7,831.67,0.0,392.98,January,2,47.251914821984684,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Roy,Corporate,East,New York
NM202401404545,2024-01-17,2024-01-20,CU0035,PR508,2,367.12,0.2,0.0,January,3,0.0,InkFlow 20,Technology,Machines,118.24,229.45,Riley Cruz,Corporate,Central,Dallas
NM202401523982,2024-01-25,2024-01-31,CU0163,PR506,3,1667.19,0.15,682.35,January,6,40.92814856135173,Keyboard X,Technology,Accessories,328.28,653.8,Drew Wood,Corporate,Central,Dallas
NM202401304973,2024-01-23,2024-01-23,CU0076,PR521,5,224.1,0.1,34.2,January,0,15.261044176706829,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Lee,Corporate,Central,Dallas
NM202401230396,2024-01-01,2024-01-07,CU0173,PR522,6,200.11,0.2,67.99,January,6,33.976313027834685,File Cabinet,Office Supplies,Storage,22.02,41.69,Taylor Cruz,Corporate,West,Seattle
NM202401541419,2024-01-26,2024-01-31,CU0040,PR505,7,1155.73,0.15,368.09,January,5,31.849134313377693,BT Mouse,Technology,Accessories,112.52,194.24,Casey Hunt,Consumer,West,Los Angeles
NM202401134853,2024-01-24,2024-01-24,CU0228,PR523,7,357.21,0.0,86.66,January,0,24.260239075053892,Marker Set,Office Supplies,Art,38.65,51.03,Taylor Ray,Corporate,West,Los Angeles
NM202401598293,2024-01-16,2024-01-18,CU0139,PR517,8,601.39,0.15,218.51,January,2,36.3341591978583,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Ray,Corporate,West,Los Angeles
NM202401720165,2024-01-05,2024-01-06,CU0223,PR506,3,1372.98,0.3,388.14,January,1,28.269894681641393,Keyboard X,Technology,Accessories,328.28,653.8,Drew Dean,Consumer,Central,Dallas
NM202401481461,2024-01-18,2024-01-20,CU0211,PR514,2,450.45,0.15,130.39,January,2,28.946608946608944,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,Central,Chicago
NM202401632365,2024-01-30,2024-02-02,CU0204,PR503,6,650.54,0.3,62.0,January,3,9.530543855873583,iView 11,Technology,Phones,98.09,154.89,Morgan Bell,Home Office,Central,Dallas
NM202401331984,2024-01-25,2024-01-28,CU0228,PR504,3,1528.63,0.3,248.86,January,3,16.279936936995874,USB Hub,Technology,Accessories,426.59,727.92,Taylor Ray,Corporate,West,Los Angeles
NM202401857124,2024-01-16,2024-01-23,CU0100,PR510,4,970.56,0.0,303.32,January,7,31.252060666007253,Task Chair,Furniture,Chairs,166.81,242.64,Alex Hunt,Corporate,Central,Dallas
NM202401247182,2024-01-05,2024-01-11,CU0027,PR521,4,119.52,0.4,-32.4,January,6,-27.10843373493976,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Shah,Consumer,East,New York
NM202401451588,2024-01-16,2024-01-21,CU0122,PR502,5,1586.0,0.0,773.8,January,5,48.78940731399747,Pixel Mini,Technology,Phones,162.44,317.2,Casey Ray,Home Office,East,Boston
NM202401542941,2024-01-08,2024-01-13,CU0185,PR501,4,4160.24,0.0,1306.6,January,5,31.40684191296656,Galaxy S,Technology,Phones,713.41,1040.06,Sam Shah,Consumer,East,New York
NM202401957465,2024-01-10,2024-01-13,CU0151,PR509,3,1788.67,0.1,780.04,January,3,43.61005663425897,Shredder S,Technology,Machines,336.21,662.47,Jamie Dean,Home Office,Central,Chicago
NM202401433902,2024-01-14,2024-01-17,CU0152,PR505,6,815.81,0.3,140.69,January,3,17.245437050293575,BT Mouse,Technology,Accessories,112.52,194.24,Alex Hunt,Corporate,East,Boston
NM202401914103,2024-01-07,2024-01-08,CU0056,PR504,8,3494.02,0.4,81.3,January,1,2.3268327027320965,USB Hub,Technology,Accessories,426.59,727.92,Jordan Wood,Corporate,East,New York
NM202401943212,2024-01-08,2024-01-14,CU0075,PR505,1,155.39,0.2,42.87,January,6,27.58864791814145,BT Mouse,Technology,Accessories,112.52,194.24,Casey Dean,Consumer,West,Seattle
NM202401574742,2024-01-26,2024-02-02,CU0174,PR522,8,266.82,0.2,0.0,January,7,0.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Lee,Corporate,East,New York
NM202401995222,2024-01-05,2024-01-07,CU0094,PR511,1,95.05,0.2,32.38,January,2,34.06628090478696,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Roy,Consumer,East,Boston
NM202401594352,2024-01-07,2024-01-08,CU0134,PR504,6,4367.52,0.0,1807.98,January,1,41.39603253104737,USB Hub,Technology,Accessories,426.59,727.92,Morgan Fox,Home Office,Central,Chicago
NM202401861068,2024-01-26,2024-01-31,CU0065,PR504,6,4367.52,0.0,1807.98,January,5,41.39603253104737,USB Hub,Technology,Accessories,426.59,727.92,Quinn Dean,Corporate,South,Atlanta
NM202401893970,2024-01-29,2024-02-05,CU0090,PR511,7,665.34,0.2,226.65,January,7,34.06528992695464,Mesh Chair,Furniture,Chairs,62.67,118.81,Riley Bell,Consumer,South,Miami
NM202401503953,2024-01-08,2024-01-14,CU0138,PR511,7,499.0,0.4,60.31,January,6,12.086172344689379,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Dean,Home Office,South,Atlanta
NM202401619606,2024-01-05,2024-01-11,CU0108,PR520,8,79.2,0.0,37.52,January,6,47.37373737373737,Sticky Notes,Office Supplies,Paper,5.21,9.9,Sam Dean,Consumer,East,New York
NM202401228455,2024-01-16,2024-01-23,CU0182,PR511,4,285.14,0.4,34.46,January,7,12.08529143578593,Mesh Chair,Furniture,Chairs,62.67,118.81,Taylor Fox,Consumer,East,Boston
NM202401319565,2024-01-29,2024-02-02,CU0108,PR506,7,3890.11,0.15,1592.15,January,4,40.92814856135173,Keyboard X,Technology,Accessories,328.28,653.8,Sam Dean,Consumer,East,New York
NM202401301277,2024-01-21,2024-01-27,CU0043,PR514,7,1669.31,0.1,549.1,January,6,32.89383038500937,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Drew Ray,Corporate,South,Miami
NM202401482175,2024-01-17,2024-01-19,CU0033,PR522,1,33.35,0.2,11.33,January,2,33.973013493253376,File Cabinet,Office Supplies,Storage,22.02,41.69,Drew Cruz,Consumer,South,Miami
NM202401687656,2024-01-30,2024-02-04,CU0227,PR521,8,338.64,0.15,34.8,January,5,10.276399716513112,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Cruz,Corporate,West,Los Angeles
NM202401505091,2024-01-08,2024-01-12,CU0029,PR520,8,47.52,0.4,5.84,January,4,12.289562289562289,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Hunt,Home Office,West,Los Angeles
NM202401734789,2024-01-04,2024-01-05,CU0096,PR524,7,591.57,0.0,129.99,January,1,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Fox,Home Office,East,Boston
NM202401384485,2024-01-31,2024-02-06,CU0130,PR505,2,388.48,0.0,163.44,January,6,42.07166392092257,BT Mouse,Technology,Accessories,112.52,194.24,Jordan Fox,Home Office,Central,Chicago
NM202401735888,2024-01-16,2024-01-17,CU0038,PR504,4,1747.01,0.4,40.65,January,1,2.3268327027320965,USB Hub,Technology,Accessories,426.59,727.92,Casey Dean,Consumer,South,Miami
NM202401631781,2024-01-29,2024-01-30,CU0167,PR502,8,2283.84,0.0,984.32,January,1,43.0993414599972,Pixel Mini,Technology,Phones,162.44,317.2,Quinn Cruz,Consumer,South,Miami
NM202401334646,2024-01-24,2024-01-26,CU0026,PR522,7,175.1,0.4,20.96,January,2,11.970302684180469,File Cabinet,Office Supplies,Storage,22.02,41.69,Casey Roy,Consumer,South,Atlanta
NM202401413792,2024-01-24,2024-01-27,CU0144,PR518,8,432.96,0.2,160.96,January,3,37.17664449371767,Copy Paper,Office Supplies,Paper,34.0,67.65,Morgan Cruz,Consumer,West,Seattle
NM202401513975,2024-01-19,2024-01-21,CU0073,PR524,1,59.16,0.3,-6.78,January,2,-11.460446247464503,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Wood,Home Office,West,Los Angeles
NM202401689663,2024-01-09,2024-01-16,CU0093,PR505,2,388.48,0.0,163.44,January,7,42.07166392092257,BT Mouse,Technology,Accessories,112.52,194.24,Taylor Bell,Consumer,East,New York
NM202401404735,2024-01-12,2024-01-12,CU0187,PR520,6,53.46,0.0,22.2,January,0,41.52637485970819,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Bell,Home Office,East,Boston
NM202401241541,2024-01-26,2024-01-31,CU0054,PR519,7,67.0,0.15,16.67,January,5,24.880597014925378,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Ray,Corporate,South,Miami
NM202401750393,2024-01-18,2024-01-18,CU0219,PR519,1,11.26,0.0,4.07,January,0,36.145648312611016,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Fox,Consumer,West,Los Angeles
NM202401210235,2024-01-06,2024-01-12,CU0089,PR512,2,1393.9,0.0,378.78,January,6,27.174115790228853,Standing Desk,Furniture,Tables,507.56,696.95,Drew Roy,Consumer,West,Los Angeles
NM202401485622,2024-01-31,2024-02-06,CU0205,PR504,8,4949.86,0.15,1537.14,January,6,31.054211634268448,USB Hub,Technology,Accessories,426.59,727.92,Jordan Lee,Consumer,Central,Dallas
NM202401863217,2024-01-06,2024-01-08,CU0157,PR524,6,507.06,0.0,111.42,January,2,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Sam Ray,Corporate,South,Atlanta
NM202401106526,2024-01-28,2024-02-01,CU0081,PR520,5,29.7,0.4,3.65,January,4,12.289562289562289,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Roy,Corporate,East,New York
NM202401523586,2024-01-30,2024-01-30,CU0102,PR501,8,4992.29,0.4,-714.99,January,0,-14.32188434566101,Galaxy S,Technology,Phones,713.41,1040.06,Riley Dean,Consumer,West,Los Angeles
NM202401924220,2024-01-12,2024-01-14,CU0029,PR514,1,238.47,0.1,78.44,January,2,32.89302637648341,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Hunt,Home Office,West,Los Angeles
NM202401525598,2024-01-13,2024-01-18,CU0104,PR506,6,3530.52,0.1,1560.84,January,5,44.209918085721085,Keyboard X,Technology,Accessories,328.28,653.8,Riley Wood,Home Office,East,New York
NM202401541165,2024-01-08,2024-01-12,CU0070,PR516,1,9.64,0.0,4.76,January,4,49.377593360995846,Ring Binder,Office Supplies,Binders,4.88,9.64,Casey Wood,Consumer,Central,Dallas
NM202401546778,2024-01-01,2024-01-03,CU0126,PR519,6,47.29,0.3,4.15,January,2,8.775639670120535,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Cruz,Consumer,South,Atlanta
NM202401852394,2024-01-23,2024-01-28,CU0128,PR521,7,348.6,0.0,82.74,January,5,23.73493975903614,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Shah,Home Office,East,New York
NM202401721820,2024-01-20,2024-01-27,CU0069,PR518,7,426.2,0.1,188.2,January,7,44.157672454246836,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Shah,Consumer,East,New York
NM202401642893,2024-01-01,2024-01-04,CU0072,PR518,5,304.43,0.1,134.43,January,3,44.157934500542,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Fox,Consumer,South,Atlanta
NM202401160544,2024-01-04,2024-01-08,CU0118,PR501,1,1040.06,0.0,326.65,January,4,31.40684191296656,Galaxy S,Technology,Phones,713.41,1040.06,Alex Lee,Consumer,South,Miami
NM202401657590,2024-01-31,2024-02-01,CU0138,PR513,4,914.54,0.1,130.42,January,1,14.260721236905985,Meeting Table,Furniture,Tables,196.03,254.04,Casey Dean,Home Office,South,Atlanta
NM202401768164,2024-01-16,2024-01-20,CU0039,PR515,5,2861.55,0.0,1277.65,January,4,44.64887910398211,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Roy,Consumer,East,Boston
NM202401502455,2024-01-07,2024-01-14,CU0054,PR514,3,635.93,0.2,155.84,January,7,24.505841837938142,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Ray,Corporate,South,Miami
NM202401488055,2024-01-13,2024-01-16,CU0134,PR520,2,19.8,0.0,9.38,January,3,47.37373737373737,Sticky Notes,Office Supplies,Paper,5.21,9.9,Morgan Fox,Home Office,Central,Chicago
NM202401863342,2024-01-26,2024-01-31,CU0214,PR515,5,1716.93,0.4,133.03,January,5,7.7481318399701795,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Dean,Home Office,Central,Chicago
NM202401343869,2024-01-25,2024-01-28,CU0151,PR501,4,2496.14,0.4,-357.5,January,3,-14.322113343001593,Galaxy S,Technology,Phones,713.41,1040.06,Jamie Dean,Home Office,Central,Chicago
NM202401662621,2024-01-15,2024-01-16,CU0158,PR501,3,3120.18,0.0,979.95,January,1,31.406841912966566,Galaxy S,Technology,Phones,713.41,1040.06,Jordan Hunt,Home Office,South,Atlanta
NM202401738566,2024-01-14,2024-01-21,CU0024,PR516,5,38.56,0.2,14.16,January,7,36.72199170124481,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Roy,Corporate,East,New York
NM202401483012,2024-01-29,2024-01-29,CU0152,PR522,3,112.56,0.1,46.5,January,0,41.311300639658846,File Cabinet,Office Supplies,Storage,22.02,41.69,Alex Hunt,Corporate,East,Boston
NM202401583344,2024-01-16,2024-01-21,CU0091,PR524,2,169.02,0.0,37.14,January,5,21.973730919417818,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Ray,Home Office,West,Seattle
NM202401189573,2024-01-30,2024-02-01,CU0199,PR507,3,108.86,0.15,49.31,January,2,45.29671137240492,LaserJet 100,Technology,Machines,19.85,42.69,Riley Shah,Home Office,Central,Dallas
NM202401661764,2024-01-07,2024-01-10,CU0039,PR515,5,2575.39,0.1,991.5,January,3,38.49902344887571,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Roy,Consumer,East,Boston
NM202401278155,2024-01-12,2024-01-12,CU0097,PR505,3,407.9,0.3,70.34,January,0,17.244422652610936,BT Mouse,Technology,Accessories,112.52,194.24,Alex Bell,Corporate,Central,Dallas
NM202401851486,2024-01-29,2024-02-05,CU0009,PR503,2,278.8,0.0,0.0,January,7,0.0,iView 11,Technology,Phones,98.09,154.89,Casey Cruz,Corporate,West,Los Angeles
NM202401423542,2024-01-15,2024-01-21,CU0013,PR514,8,2119.76,0.0,839.52,January,6,39.60448352643695,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,Central,Dallas
NM202401406490,2024-01-19,2024-01-25,CU0161,PR506,7,4118.94,0.1,1820.98,January,6,44.20991808572109,Keyboard X,Technology,Accessories,328.28,653.8,Riley Hunt,Corporate,Central,Chicago
NM202401765528,2024-01-18,2024-01-25,CU0034,PR509,7,4173.56,0.1,1820.09,January,7,43.610011596814225,Shredder S,Technology,Machines,336.21,662.47,Quinn Bell,Corporate,East,New York
NM202401551887,2024-01-09,2024-01-15,CU0192,PR520,5,44.55,0.1,18.5,January,6,41.5263748597082,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,Central,Dallas
NM202401667330,2024-01-31,2024-02-06,CU0136,PR505,7,1359.68,0.0,572.04,January,6,42.07166392092256,BT Mouse,Technology,Accessories,112.52,194.24,Alex Dean,Consumer,Central,Chicago
NM202401460934,2024-01-20,2024-01-22,CU0213,PR518,8,378.84,0.3,106.84,January,2,28.201879421391617,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Wood,Consumer,South,Atlanta
NM202401987414,2024-01-10,2024-01-13,CU0230,PR520,4,31.68,0.2,10.84,January,3,34.217171717171716,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Hunt,Consumer,Central,Dallas
NM202401364931,2024-01-26,2024-01-30,CU0119,PR522,3,125.07,0.0,59.01,January,4,47.18157831614296,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Fox,Consumer,West,Seattle
NM202401278106,2024-01-29,2024-02-05,CU0047,PR514,1,238.47,0.1,78.44,January,7,32.89302637648341,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Morgan Shah,Consumer,East,Boston
NM202401314175,2024-01-16,2024-01-18,CU0186,PR504,5,3639.6,0.0,1506.65,January,2,41.396032531047375,USB Hub,Technology,Accessories,426.59,727.92,Taylor Dean,Consumer,East,New York
NM202401779976,2024-01-16,2024-01-16,CU0198,PR502,4,1141.92,0.1,492.16,January,0,43.0993414599972,Pixel Mini,Technology,Phones,162.44,317.2,Morgan Hunt,Corporate,East,Boston
